Id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,label
159,1164,161,187404,18,1307,0.013771996939556235,0,30730,5189,25559,156.6273291925466,529,0.029191732330736967,0.062157706739791194,0.007475587679219002,0.024096385542168676,0.014800718177182936,0.047058823529411764,0.13486763532095786,0.45446735395189003,0.008854909117379756,0.03424657534246575,7.871978759756024e-06,3.80978505192737e-05,21.664089347079038,141,0.1307655995941077,0.520126331736996,0.06417331205383757,0.3514644351464435,0.11429308334970846,0.5201238390092879,0.22335458103074005,0.8757763975155279,0.08666753001108689,0.5185185185185185,0.0010898295023592849,0.0052173913043478265,1
160,40014,0,0,0,40014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1
161,6326,0,0,0,6326,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1
162,509444,2,1018888,0,509446,0.0,0,58505,446,58059,28965.5,57233,0.07116077160973464,0.13166414604779736,0.03544093362081629,0.06953220388402592,0.06635963501347215,0.13002358158364646,0.11860231851582445,0.15430677479886978,0.056857083408578764,0.11234404566547058,2.3280737140063374e-07,3.028925157600635e-07,0.11371416681715753,2,0.03499463810576005,0.8164965809277261,0.01968468465318775,0.6666666666666666,0.03162317081761123,0.8,0.056857083408578764,1.0,0.02662228740245233,0.6666666666666666,0.013311143701226165,0.3333333333333333,1
163,62978,34,2141252,31,62981,0.0004922119369333609,0,767885,16998,750918,22062.176470588234,37047,0.3258125420197312,0.48984315483954344,0.19211619136651556,0.3240085334500301,0.31651378497423094,0.48943571776799066,0.40151272954466055,0.6039314908524718,0.27154044238298963,0.4702594556829369,5.124607992974947e-06,9.589562876758103e-06,11.91073073136651,33,0.24180028959541272,0.6957252427829381,0.1283974410911736,0.5333333333333333,0.21721951593762776,0.6956521739130435,0.38366384634635026,0.9705882352941176,0.1672086577834552,0.6857142857142857,0.005898732187754929,0.026143790849673203,1
164,3779,18,68022,4,3793,0.0010545742156604272,0,9723,880,8847,488.3333333333333,1088,0.035915126230344235,0.1448716076370061,0.011070530461917593,0.061762034514078114,0.02158750228992345,0.11633875106929,0.1314623944108464,0.28790685366499075,0.013254947988670133,0.07289782244556114,4.100143933710873e-06,1.929024145159067e-05,2.326012172532416,15,0.06489596488135833,0.2858309752375147,0.026804141768483426,0.15789473684210525,0.050855967160958956,0.2727272727272727,0.14776264765212854,0.8333333333333334,0.035794137571264456,0.25,0.003018549263853959,0.027777777777777776,1
165,78785,39,3072615,31,78793,0.0003934359651238054,0,918075,23174,894932,22894.615384615383,50814,0.29945742853009516,0.5674246348356415,0.1782345638243581,0.3949737994162908,0.2849870474694814,0.5662813159380665,0.40569169407293376,0.64497048930634,0.23973069502554134,0.5324949698189135,4.503728732686539e-06,6.806767071525243e-06,11.33324871485689,36,0.23478851498431366,0.5676134788000512,0.12564003222032197,0.38,0.21727223320539255,0.5507246376811594,0.34177023626682196,0.9230769230769231,0.17387455690022025,0.5365853658536586,0.0057704787762382515,0.023668639053254437,1
166,2108,3,6324,0,2111,0.0,0,431,23,408,135.33333333333334,207,0.029190750357423457,0.040359441690967335,0.011169614032229947,0.01439499304589708,0.022069723380530436,0.02838143552478234,0.0641998734977862,0.09819734345351043,0.013462260254471933,0.016587867617597563,6.386271467965813e-06,7.869007408727496e-06,0.19259962049335863,3,0.008777595612703123,0.3333333333333333,0.001656557626686492,0.2,0.003182707542787335,0.3333333333333333,0.0641998734977861,1.0,0.0018425481598694754,0.3333333333333333,0.0006141827199564919,0.1111111111111111,1
167,1351,31,41881,5,1377,0.0036310820624546117,0,3583,420,3168,101.2258064516129,418,0.03143941609971217,0.08970779666361288,0.01193700631137226,0.04674868189806678,0.02343243846809386,0.0893216924110141,0.07933827742044293,0.30940044411547,0.016279279909379506,0.08174554394591273,1.5315306917417423e-05,6.050743445293318e-05,2.3227239082161364,20,0.04660264515767231,0.26233033431358116,0.02026223509239762,0.1509433962264151,0.03873044341447098,0.26229508196721313,0.09414040124798803,0.6666666666666666,0.028887115797888625,0.25806451612903225,0.0015516432052092113,0.021505376344086023,1
168,1713,8,13704,0,1721,0.0,0,408,40,368,45.5,151,0.008901226089574828,0.023607213870488104,0.0026201699353428486,0.005934135031046137,0.005218916234798699,0.011798257608313474,0.030742006499628993,0.08814944541739637,0.0031282312931481056,0.007589025102159953,4.266579063174119e-06,1.5228812914033352e-05,0.2124927028604787,5,0.010982273876556347,0.31622776601683794,0.004430239449530727,0.18181818181818182,0.008410136599045272,0.3076923076923077,0.027820170683568242,0.625,0.006172992897953027,0.25,0.0009289469654951769,0.05,1
169,85912,39,3350568,25,85926,0.000290948025044806,0,390143,17011,373157,9547.948717948719,30619,0.13028372793154672,0.31030786886989215,0.06320582819937992,0.1815841912985719,0.11514643433424092,0.30735717799170825,0.2189470431841822,0.3563995716547165,0.09316508653437107,0.2902414486921529,2.3393210408333634e-06,4.0366051110083924e-06,4.334318837880622,37,0.09468895466320948,0.4272046005593395,0.04594048270061697,0.2711864406779661,0.08421302504314916,0.4266666666666667,0.15474228246124597,0.9487179487179487,0.0647738462575486,0.41025641025641024,0.0027789679041111555,0.022435897435897436,1
170,85780,99,8492220,76,85803,0.0008857499155041199,0,929551,40921,888706,8946.515151515152,39930,0.1528852556596357,0.36732945661991506,0.06913861183764246,0.21748010653420696,0.12460694611660364,0.3572626860463556,0.3286268723027485,0.6247252747252747,0.09579484196615978,0.28986664537251455,3.7319382661779183e-06,7.282877998662564e-06,10.325308929820471,84,0.12114347212261704,0.39291171663133717,0.05865865419369775,0.23880597014925373,0.10639324424163335,0.3855421686746988,0.20716633602912868,0.8571428571428571,0.08193545444823518,0.37,0.0018667246533452682,0.008658008658008658,1
171,807,486,392202,19,1274,0.014913657770800628,0,35274,5884,29409,59.648148148148145,377,0.023024927207259054,0.18936519586027797,0.007914895121797105,0.0731981981981982,0.01561862571088517,0.13641133263378805,0.07680220034875962,0.46716232961586124,0.010825503818594848,0.09665427509293681,1.699412838239584e-05,0.0005516796523569452,35.921933085501855,333,0.10733489496255873,0.31063910206688805,0.04547657325742024,0.1672394043528064,0.08334903556818203,0.28655544651619236,0.2545244762416425,0.7142857142857143,0.058836975849271535,0.27392120075046905,0.0004926913776299437,0.0014697236919459142,1
172,4962,802,3979524,194,5570,0.0348294434470377,0,614708,68282,546620,677.856608478803,3051,0.09576305967302517,0.2338610340806774,0.04287624302148202,0.13237695358059248,0.08140416746398708,0.23380368730044288,0.1762990246208771,0.6148730350665055,0.060412143172071525,0.22873841193067312,2.017364237896883e-05,8.451326858316756e-05,109.5608625554212,629,0.2408790166222113,0.6921200226050378,0.11088085316901473,0.5291866028708134,0.18768515033974667,0.6921151439299124,0.5481786964801739,0.9487179487179487,0.13037683780266315,0.6895261845386533,0.0006757431171749776,0.0011829400856832278,1
173,68887,205,14121835,138,68954,0.0020013342228152103,0,1994783,54242,1940679,9452.970731707317,46466,0.17495125176249002,0.5264982229338574,0.0885849205938745,0.3481976579022127,0.15021526315540165,0.5165379955399212,0.3299591805821907,0.674524946651763,0.11867227998963499,0.4623368705270951,4.520550395434244e-06,8.383870433313725e-06,28.130982623717102,158,0.23128103562704036,0.47273043285977373,0.10527632887391944,0.30944625407166126,0.1852774433357112,0.472636815920398,0.4816736225515175,0.9545454545454546,0.12817996981719765,0.4634146341463415,0.0023055087165224017,0.004656319290465632,1
174,9328,10,93280,9,9329,0.0009647336263265087,0,33420,1921,31508,3137.7,5209,0.146913925128809,0.18829660221360855,0.058136685225430716,0.0928650055038527,0.10952375178182527,0.16994780697738301,0.3363743567753002,0.5584262435677531,0.07086038730003133,0.11879667164497547,7.596525225132004e-06,1.273549224324351e-05,3.363743567753002,10,0.10990574637416711,0.5163977794943222,0.03857185277736199,0.3333333333333333,0.07193597958915675,0.5,0.3475816538021692,1.0,0.04677691087972763,0.4166666666666667,0.0057984207906600065,0.075,1
175,107913,261,28165293,94,108080,0.0008697261287934863,0,698977,30112,668959,2557.892720306513,12473,0.04600668716010101,0.12625464980310436,0.01723830699886773,0.06266618564690477,0.03338027455656913,0.11794143164300713,0.12824027603110585,0.22882882882882882,0.023566058690081288,0.1045462927262669,1.187095609913906e-06,2.1204936275409713e-06,6.1865576899910115,212,0.04416855037048392,0.4545914871508022,0.017487348466812616,0.2845360824742268,0.03139546940217996,0.44301765650080255,0.13180161167825247,0.9166666666666666,0.021494947194070718,0.41762452107279696,0.0004965259490565681,0.00351213282247765,1
176,25573,55,1406515,42,25586,0.0016415227077307903,0,339684,7650,332076,6032.272727272727,11875,0.1834188309662367,0.38981206668016477,0.09485511902087278,0.2375617660591754,0.17075611974252677,0.3839190456176651,0.2610122196844672,0.4643569389590584,0.13605816845687949,0.33647888327042236,6.302973853841462e-06,1.3157583516616053e-05,12.97364407773824,53,0.20919537629047638,0.5776001502959757,0.10881073988638151,0.40476190476190477,0.1879768909940294,0.576271186440678,0.33230277259926905,0.9636363636363636,0.14701218518827924,0.5454545454545454,0.004426009454736519,0.016363636363636365,1
177,509444,1,509444,0,509445,0.0,0,47981,140,47841,47665.0,47665,0.1041140161219036,0.1041140161219036,0.05458670313033241,0.05458670313033241,0.10352245665207528,0.10352245665207528,0.11585512579632928,0.11585512579632928,0.0935627860962147,0.0935627860962147,2.2741484009298233e-07,2.2741484009298233e-07,0.0935627860962147,1,0.045963099992430236,0.7071067811865475,0.025693578609217824,0.5,0.03784877783889565,0.6666666666666666,0.0935627860962147,1.0,0.025693578609217824,0.5,0.025693578609217824,0.5,1
178,354,170,60180,10,514,0.019455252918287938,0,7115,602,6523,37.28235294117647,179,0.0655285291290349,0.4399011095930454,0.030046764896783665,0.2793522267206478,0.056362569017163064,0.43670886075949367,0.1223064314766556,0.5056497175141242,0.04295363894886426,0.3898305084745763,0.00016932963060947972,0.001402268016095598,17.903954802259886,108,0.06325874801437716,0.2553826710170087,0.027321429812817877,0.1424802110817942,0.051965173540110265,0.24942263279445728,0.12589727750785773,0.6352941176470588,0.0380039855011418,0.20532319391634982,0.0003446110695249142,0.0025210084033613447,1
179,26346,25,658650,20,26351,0.0007589844787674092,0,137817,10193,127644,5089.72,13589,0.15672780222317706,0.2858476344386098,0.07483231143180162,0.16481518086578376,0.13623947005757878,0.2829894108064078,0.2720144407349158,0.515789873225537,0.10283904577222028,0.27131253321187276,6.895388516273088e-06,1.461028377499615e-05,4.829689516435132,23,0.1016173901849023,0.6207522318391883,0.04375876940013144,0.4473684210526316,0.08187559369192585,0.6181818181818182,0.2099921879824219,0.92,0.05772782078724564,0.5666666666666667,0.0029812971244920473,0.03428571428571429,1
180,370903,33,12239799,7,370929,1.887153606215745e-05,0,88874,3207,85674,2575.151515151515,42415,0.019737023865823395,0.11009994782846239,0.0049672198105076195,0.05821270591981291,0.00966014719694202,0.11002080317909929,0.13929952818181768,0.22162645218945487,0.006689779309959175,0.10600225425046172,3.748861104400607e-07,5.9753210998416e-07,0.22911650755049165,25,0.010564972562152802,0.29012942659282975,0.0037520171194538447,0.15,0.007297794344705791,0.2608695652173913,0.028219407913906723,0.7575757575757576,0.004771138652691364,0.18292682926829268,0.0007893218816774478,0.020202020202020204,1
181,372,9,3348,1,380,0.002631578947368421,0,391,64,328,35.0,128,0.027653726828771697,0.03711401162524243,0.011623972875498947,0.018498367791077257,0.022902841697962133,0.03632478632478633,0.0983428555098564,0.34408602150537637,0.01873564609221331,0.03389830508474576,6.180774219541229e-05,0.00010096420818819729,0.8467741935483871,7,0.020129605404844066,0.1781741612749496,0.005720982628417972,0.09523809523809523,0.011126945642741998,0.17391304347826086,0.09408602150537619,0.7777777777777778,0.0068173163435107,0.14285714285714285,0.0007574795937234112,0.015873015873015872,1
182,3866,206,796396,88,3984,0.02208835341365462,0,327287,9376,317999,1539.1359223300972,3673,0.29534733529707485,0.822746705162569,0.2022859139016018,0.6936668651975382,0.2768716281815383,0.8191302309225179,0.41450350611987763,0.9500775995861356,0.24023408892227563,0.8014818599897803,6.637779611440498e-05,0.00020784508585684698,82.01293326435592,183,0.5146705488976462,0.6926465684040936,0.32441834458907,0.5263157894736842,0.4808814789409481,0.6896551724137931,0.7330041061617082,0.9642857142857143,0.37734714692695553,0.6359223300970874,0.003457428241867956,0.004680998613037448,1
183,2589,5,12945,2,2592,0.0007716049382716049,0,1161,282,881,152.4,432,0.0484089776923733,0.0884635432846169,0.0223766869730617,0.038001407459535536,0.04359749615750659,0.07322033898305084,0.07600431629535195,0.16685979142526072,0.03215775513685537,0.04690044511996526,1.9041191584681472e-05,2.676668692842619e-05,0.2943221320973349,5,0.00793893085173999,0.22360679774997896,0.0014837407362200787,0.125,0.00290051595962234,0.2222222222222222,0.058903051371185844,1.0,0.0016348231318604881,0.2,0.00033468961671585996,0.05,1
184,104170,136,14167120,46,104260,0.0004412046806061769,0,776569,24620,751995,5491.338235294118,57798,0.08040932224416149,0.5503989351944932,0.03611630445520241,0.37967299695856954,0.061303451622220916,0.5503811378428694,0.22920995794661023,0.6137427140628848,0.04847866063893249,0.5459904212206803,2.1596760911187934e-06,5.8917415192750776e-06,7.169261783622924,103,0.07915250548012566,0.2783431199005695,0.034524042924391686,0.16143497757847533,0.06587710273634219,0.277992277992278,0.15413920411750254,0.8571428571428571,0.04753159054094916,0.2647058823529412,0.00109526201826983,0.0063025210084033615,1
185,26837,170,4562290,58,26949,0.002152213440201863,0,561871,23006,538923,3163.170588235294,15605,0.11220986551836507,0.2888690658352203,0.05212289486679867,0.1551599776806979,0.0955664822422786,0.26863807728557965,0.20738317127295347,0.5814733390468383,0.0701548712748677,0.2417767026173437,5.949696864090991e-06,1.2931215874772397e-05,20.03722472705593,127,0.1516928541634711,0.40923193154796506,0.07408243301999018,0.2423469387755102,0.13438268227565292,0.39014373716632444,0.25234310177475383,0.8333333333333334,0.102446895934022,0.35294117647058826,0.0013936704111917042,0.004901960784313725,1
186,3931,6,23586,2,3935,0.0005082592121982211,0,2620,142,2480,411.8333333333333,1372,0.050746181734437235,0.10939341466485315,0.019767618588953966,0.03222624136797106,0.03847361335174061,0.06244026760114686,0.11704200926674317,0.3490206054439074,0.025274044487171177,0.03802073858468255,9.55240775245951e-06,2.763017863386869e-05,0.6285932332739761,5,0.06194242925494849,0.47140452079103173,0.029181203995303016,0.2857142857142857,0.053672576028114136,0.4444444444444444,0.11383447808021772,0.8333333333333334,0.04209205761327669,0.375,0.008526832802416406,0.1111111111111111,1
187,370903,0,0,0,370903,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1
188,6638,417,2768046,148,6907,0.021427537281019256,0,533192,41843,491497,1174.2805755395684,4246,0.10691734995808191,0.197968860342916,0.046987202902983784,0.10898035547240412,0.08877010442085856,0.19654154365246732,0.2061668510255508,0.6396504971376921,0.06445069567121775,0.17550467008134982,1.4117923841883943e-05,4.172547216187501e-05,73.768454353721,343,0.26132997904764316,0.5299897775114845,0.12891220472223316,0.3537519142419602,0.2170719275445341,0.5226244343891403,0.5154973682572854,0.9333333333333333,0.15925943763200376,0.5083932853717026,0.0011938945747121032,0.0022382094324540367,1
189,41365,0,0,0,41365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1
190,761792,38,28948096,17,761813,2.2315187585404816e-05,1,335868,12905,322980,8457.052631578947,54613,0.04333297863923951,0.13076041267064004,0.009452972434701334,0.04932033609316976,0.018400946568562927,0.09400434623577253,0.34862829048064525,0.6361867704280155,0.011101524604588848,0.07169017264555154,4.5764236232547093e-07,8.351187337593668e-07,0.4218579349743762,28,0.01703010643669654,0.3912927904356148,0.006440379733239632,0.19672131147540983,0.012372753890809126,0.3287671232876712,0.04240728448402412,0.8,0.008364085002485198,0.3157894736842105,0.0010439432863663012,0.021052631578947368,1
